ln1,lt1,ln2,lt2,POIID,Distance
-113.40993,53.44033,-113.485734,53.546167,POI2,12.796371
-113.59500,53.42490,-113.485734,53.546167,POI2,15.304823
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-73.73114,45.57280,-73.566024,45.521629,POI3,14.065074
-113.43939,53.43276,-113.485734,53.546167,POI2,12.981733
-113.46630,53.41789,-113.485734,53.546167,POI2,14.326097
-73.68475,45.50381,-73.566024,45.521629,POI3,9.463897
-73.64470,45.49104,-73.566024,45.521629,POI3,7.013607
-113.89500,53.55330,-113.485734,53.546167,POI2,27.057697
-113.43939,53.43276,-113.485734,53.546167,POI2,12.981733
-113.53240,53.52100,-113.485734,53.546167,POI2,4.1657968
-113.63530,53.63340,-113.485734,53.546167,POI2,13.843935
-113.44700,53.56040,-113.485734,53.546167,POI2,3.0095425
-113.41600,53.62490,-113.485734,53.546167,POI2,9.894132
-113.62529,53.43026,-113.485734,53.546167,POI2,15.859161
-113.54900,53.26170,-113.485734,53.546167,POI2,31.918127
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.50035,53.49913,-113.485734,53.546167,POI2,5.3204417
-113.58924,53.44071,-113.485734,53.546167,POI2,13.583221
-113.51763,53.46094,-113.485734,53.546167,POI2,9.711795
-113.51924,53.53871,-113.485734,53.546167,POI2,2.3648362
-113.25120,53.52800,-113.485734,53.546167,POI2,15.634797
-113.10700,53.52710,-113.485734,53.546167,POI2,25.125793
-73.60464,45.47164,-73.566024,45.521629,POI3,6.323074
-113.45959,53.60846,-113.485734,53.546167,POI2,7.1407223
-113.45700,53.53050,-113.485734,53.546167,POI2,2.5776799
-113.29520,53.55600,-113.485734,53.546167,POI2,12.638334
-73.55361,45.60360,-73.566024,45.521629,POI3,9.16873
-113.45702,53.41466,-113.485734,53.546167,POI2,14.750467
-113.58850,53.62990,-113.485734,53.546167,POI2,11.523045
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.45702,53.41466,-113.485734,53.546167,POI2,14.750467
-113.42600,53.35450,-113.485734,53.546167,POI2,21.683157
-73.19130,45.56500,-73.566024,45.521629,POI3,29.587656
-73.57970,45.54930,-73.566024,45.521629,POI3,3.257065
-113.89500,53.55330,-113.485734,53.546167,POI2,27.057697
-113.48698,53.60754,-113.485734,53.546167,POI2,6.8270044
-73.55580,45.50470,-73.566024,45.521629,POI3,2.0446935
-113.88188,53.54626,-113.485734,53.546167,POI2,26.181217
-113.31800,53.54490,-113.485734,53.546167,POI2,11.086595
-113.43849,53.36369,-113.485734,53.546167,POI2,20.536667
-113.58010,53.45670,-113.485734,53.546167,POI2,11.747693
-113.51700,53.41040,-113.485734,53.546167,POI2,15.242508
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-113.41450,53.45930,-113.485734,53.546167,POI2,10.750233
-113.68446,53.50748,-113.485734,53.546167,POI2,13.8264675
-73.58840,45.50660,-73.566024,45.521629,POI3,2.4158165
-73.59005,45.51351,-73.566024,45.521629,POI3,2.078922
-113.89500,53.55330,-113.485734,53.546167,POI2,27.057697
-114.21600,53.52240,-113.485734,53.546167,POI2,48.348923
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-113.54723,53.57741,-113.485734,53.546167,POI2,5.3462863
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.58370,53.53820,-113.485734,53.546167,POI2,6.5355363
-113.42168,53.55270,-113.485734,53.546167,POI2,4.2949195
-113.29520,53.55600,-113.485734,53.546167,POI2,12.638334
-113.61793,53.50826,-113.485734,53.546167,POI2,9.704559
-73.61362,45.53153,-73.566024,45.521629,POI3,3.8689766
-113.58010,53.45670,-113.485734,53.546167,POI2,11.747693
-113.59431,53.54780,-113.485734,53.546167,POI2,7.177944
-113.83134,53.40200,-113.485734,53.546167,POI2,27.939812
-113.47600,53.62880,-113.485734,53.546167,POI2,9.213697
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-73.90540,45.57900,-73.566024,45.521629,POI3,27.194088
-113.55200,53.26680,-113.485734,53.546167,POI2,31.383064
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-113.43071,53.57915,-113.485734,53.546167,POI2,5.1646285
-113.51030,53.53660,-113.485734,53.546167,POI2,1.9413779
-113.43796,53.44669,-113.485734,53.546167,POI2,11.507498
-113.50900,53.54080,-113.485734,53.546167,POI2,1.6495572
-113.62512,53.43028,-113.485734,53.546167,POI2,15.850802
-113.38600,53.46530,-113.485734,53.546167,POI2,11.155115
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.54698,53.57745,-113.485734,53.546167,POI2,5.3366446
-113.41450,53.45930,-113.485734,53.546167,POI2,10.750233
-113.39653,53.47359,-113.485734,53.546167,POI2,9.999266
-73.62770,45.56790,-73.566024,45.521629,POI3,7.040773
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-113.39114,53.47821,-113.485734,53.546167,POI2,9.812381
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-73.60470,45.53300,-73.566024,45.521629,POI3,3.2684355
-113.47071,53.42171,-113.485734,53.546167,POI2,13.879
-113.30027,53.54428,-113.485734,53.546167,POI2,12.2593775
-73.61160,45.55140,-73.566024,45.521629,POI3,4.8553433
-113.25120,53.52800,-113.485734,53.546167,POI2,15.634797
-73.61160,45.55140,-73.566024,45.521629,POI3,4.8553433
-113.50800,53.46880,-113.485734,53.546167,POI2,8.730659
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.45967,53.60844,-113.485734,53.546167,POI2,7.137288
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-73.73114,45.57280,-73.566024,45.521629,POI3,14.065074
-113.50680,53.62580,-113.485734,53.546167,POI2,8.966113
-113.34283,53.59481,-113.485734,53.546167,POI2,10.879821
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-73.62150,45.43630,-73.566024,45.521629,POI3,10.430787
-113.48720,53.60754,-113.485734,53.546167,POI2,6.827195
-113.41400,53.35450,-113.485734,53.546167,POI2,21.842192
-113.52139,53.40541,-113.485734,53.546167,POI2,15.833311
-73.49220,45.45710,-73.566024,45.521629,POI3,9.200823
-73.55580,45.50470,-73.566024,45.521629,POI3,2.0446935
-113.28300,53.53980,-113.485734,53.546167,POI2,13.418389
-113.59500,53.42490,-113.485734,53.546167,POI2,15.304823
-113.41400,53.35450,-113.485734,53.546167,POI2,21.842192
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.42408,53.57710,-113.485734,53.546167,POI2,5.331919
-113.50800,53.46880,-113.485734,53.546167,POI2,8.730659
-73.77980,45.60500,-73.566024,45.521629,POI3,19.056206
-113.55200,53.26680,-113.485734,53.546167,POI2,31.383064
-113.37850,53.46350,-113.485734,53.546167,POI2,11.61351
-113.58914,53.44074,-113.485734,53.546167,POI2,13.577003
-113.41069,53.44273,-113.485734,53.546167,POI2,12.531151
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.41400,53.35450,-113.485734,53.546167,POI2,21.842192
-73.68476,45.50376,-73.566024,45.521629,POI3,9.46583
-73.75420,45.64090,-73.566024,45.521629,POI3,19.763708
-113.55260,53.58500,-113.485734,53.546167,POI2,6.1780477
-73.62910,45.50660,-73.566024,45.521629,POI3,5.1927342
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.58351,53.53812,-113.485734,53.546167,POI2,6.5243154
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-113.42385,53.59430,-113.485734,53.546167,POI2,6.7358594
-113.42472,53.54919,-113.485734,53.546167,POI2,4.0462646
-113.49400,53.53880,-113.485734,53.546167,POI2,0.984866
-113.41200,53.45790,-113.485734,53.546167,POI2,10.96303
-73.79090,45.59830,-73.566024,45.521629,POI3,19.479143
-73.60310,45.52180,-73.566024,45.521629,POI3,2.8894675
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.29520,53.55600,-113.485734,53.546167,POI2,12.638334
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-73.75420,45.64090,-73.566024,45.521629,POI3,19.763708
-113.42500,53.53950,-113.485734,53.546167,POI2,4.0821466
-113.49359,53.48186,-113.485734,53.546167,POI2,7.1717043
-113.59570,53.54630,-113.485734,53.546167,POI2,7.267653
-113.45695,53.41482,-113.485734,53.546167,POI2,14.733417
-113.47000,53.62360,-113.485734,53.546167,POI2,8.675291
-113.42600,53.60090,-113.485734,53.546167,POI2,7.2545266
-113.58348,53.53808,-113.485734,53.546167,POI2,6.5229664
-113.68446,53.50748,-113.485734,53.546167,POI2,13.8264675
-113.63530,53.63340,-113.485734,53.546167,POI2,13.843935
-113.88283,53.56082,-113.485734,53.546167,POI2,26.290056
-113.26900,53.55970,-113.485734,53.546167,POI2,14.400537
-113.30352,53.53965,-113.485734,53.546167,POI2,12.065237
-113.50060,53.49909,-113.485734,53.546167,POI2,5.327842
-113.44000,53.59550,-113.485734,53.546167,POI2,6.2638397
-113.39970,53.44666,-113.485734,53.546167,POI2,12.446296
-113.53742,53.43980,-113.485734,53.546167,POI2,12.315631
-73.56200,45.50200,-73.566024,45.521629,POI3,2.2057447
-73.75100,45.44310,-73.566024,45.521629,POI3,16.863998
-113.44960,53.52220,-113.485734,53.546167,POI2,3.5795193
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-113.25120,53.52800,-113.485734,53.546167,POI2,15.634797
-113.64000,53.52590,-113.485734,53.546167,POI2,10.444064
-113.57684,53.40672,-113.485734,53.546167,POI2,16.641962
-73.56200,45.50200,-73.566024,45.521629,POI3,2.2057447
-73.62910,45.50660,-73.566024,45.521629,POI3,5.1927342
-113.88183,53.54628,-113.485734,53.546167,POI2,26.177908
-73.62222,45.45946,-73.566024,45.521629,POI3,8.186502
-73.55560,45.53080,-73.566024,45.521629,POI3,1.3039972
-113.43856,53.36366,-113.485734,53.546167,POI2,20.539259
-113.38600,53.46530,-113.485734,53.546167,POI2,11.155115
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-73.68475,45.50381,-73.566024,45.521629,POI3,9.463897
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.45900,53.52200,-113.485734,53.546167,POI2,3.2170444
-113.55740,53.54360,-113.485734,53.546167,POI2,4.745146
-113.45366,53.42884,-113.485734,53.546167,POI2,13.221771
-113.45511,53.43023,-113.485734,53.546167,POI2,13.053943
-113.68082,53.48329,-113.485734,53.546167,POI2,14.6763525
-113.56700,53.56150,-113.485734,53.546167,POI2,5.6342216
-114.21600,53.52240,-113.485734,53.546167,POI2,48.348923
-73.67479,45.53331,-73.566024,45.521629,POI3,8.574489
-73.62910,45.50660,-73.566024,45.521629,POI3,5.1927342
-113.49160,53.55141,-113.485734,53.546167,POI2,0.700269
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-113.41780,53.41540,-113.485734,53.546167,POI2,15.224413
-113.33155,53.52279,-113.485734,53.546167,POI2,10.519262
-73.56590,45.36680,-73.566024,45.521629,POI3,17.221607
-113.55200,53.26680,-113.485734,53.546167,POI2,31.383064
-113.39447,53.58562,-113.485734,53.546167,POI2,7.4568305
-73.70540,45.44470,-73.566024,45.521629,POI3,13.833295
-113.59500,53.51660,-113.485734,53.546167,POI2,7.937292
-73.75100,45.44310,-73.566024,45.521629,POI3,16.863998
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-113.36140,53.65850,-113.485734,53.546167,POI2,14.948683
-113.51087,53.53354,-113.485734,53.546167,POI2,2.1755807
-113.44000,53.59550,-113.485734,53.546167,POI2,6.2638397
-113.31670,53.51670,-113.485734,53.546167,POI2,11.646068
-113.40051,53.59719,-113.485734,53.546167,POI2,7.9934382
-74.08840,45.71160,-73.566024,45.521629,POI3,45.80588
-113.41780,53.41540,-113.485734,53.546167,POI2,15.224413
-113.42600,53.35450,-113.485734,53.546167,POI2,21.683157
-113.51200,53.50740,-113.485734,53.546167,POI2,4.6486473
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-73.61460,45.49490,-73.566024,45.521629,POI3,4.8142376
-113.27569,53.55065,-113.485734,53.546167,POI2,13.890016
-113.42246,53.54955,-113.485734,53.546167,POI2,4.1985064
-113.88183,53.54628,-113.485734,53.546167,POI2,26.177908
-113.89500,53.55330,-113.485734,53.546167,POI2,27.057697
-113.41599,53.58424,-113.485734,53.546167,POI2,6.2578945
-73.55580,45.50470,-73.566024,45.521629,POI3,2.0446935
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.46117,53.45970,-113.485734,53.546167,POI2,9.754039
-113.43615,53.44144,-113.485734,53.546167,POI2,12.102028
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-113.41400,53.46500,-113.485734,53.546167,POI2,10.199385
-73.57420,45.50480,-73.566024,45.521629,POI3,1.9773899
-73.55580,45.50470,-73.566024,45.521629,POI3,2.0446935
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.28300,53.53980,-113.485734,53.546167,POI2,13.418389
-73.66700,45.53350,-73.566024,45.521629,POI3,7.978458
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.55200,53.26680,-113.485734,53.546167,POI2,31.383064
-73.84140,45.63780,-73.566024,45.521629,POI3,25.0315
-113.22710,53.37614,-113.485734,53.546167,POI2,25.514969
-73.28940,45.87387,-73.566024,45.521629,POI3,44.686417
-113.55200,53.26680,-113.485734,53.546167,POI2,31.383064
-113.59500,53.42490,-113.485734,53.546167,POI2,15.304823
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-73.57310,45.56950,-73.566024,45.521629,POI3,5.353138
-113.50413,53.50530,-113.485734,53.546167,POI2,4.705563
-73.50450,45.53560,-73.566024,45.521629,POI3,5.039668
-113.40559,53.35874,-113.485734,53.546167,POI2,21.512705
-113.39651,53.47357,-113.485734,53.546167,POI2,10.0018425
-113.58200,53.53140,-113.485734,53.546167,POI2,6.571897
-113.40520,53.35883,-113.485734,53.546167,POI2,21.509394
-113.55260,53.58500,-113.485734,53.546167,POI2,6.1780477
-73.68475,45.50381,-73.566024,45.521629,POI3,9.463897
-113.41570,53.44160,-113.485734,53.546167,POI2,12.520215
-113.56800,53.48100,-113.485734,53.546167,POI2,9.063497
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-73.62826,45.51171,-73.566024,45.521629,POI3,4.9744987
-113.48805,53.63846,-113.485734,53.546167,POI2,10.266873
-113.58885,53.53885,-113.485734,53.546167,POI2,6.8639436
-113.51030,53.53661,-113.485734,53.546167,POI2,1.9407682
-113.46596,53.57489,-113.485734,53.546167,POI2,3.4516413
-113.49452,53.62162,-113.485734,53.546167,POI2,8.412652
-113.28300,53.53980,-113.485734,53.546167,POI2,13.418389
-73.68476,45.50376,-73.566024,45.521629,POI3,9.46583
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-113.29501,53.52321,-113.485734,53.546167,POI2,12.864333
-113.50900,53.54080,-113.485734,53.546167,POI2,1.6495572
-113.26900,53.55970,-113.485734,53.546167,POI2,14.400537
-73.75100,45.44310,-73.566024,45.521629,POI3,16.863998
-73.74390,45.60800,-73.566024,45.521629,POI3,16.857096
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.51700,53.41040,-113.485734,53.546167,POI2,15.242508
-113.51200,53.54510,-113.485734,53.546167,POI2,1.7399933
-73.65195,45.49725,-73.566024,45.521629,POI3,7.225942
-113.57045,53.55639,-113.485734,53.546167,POI2,5.712518
-73.78755,45.63749,-73.566024,45.521629,POI3,21.529295
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-113.33181,53.52282,-113.485734,53.546167,POI2,10.50178
-113.44509,53.44231,-113.485734,53.546167,POI2,11.860935
-113.43615,53.44144,-113.485734,53.546167,POI2,12.102028
-113.31800,53.54490,-113.485734,53.546167,POI2,11.086595
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-113.48721,53.60754,-113.485734,53.546167,POI2,6.8272047
-73.84140,45.63780,-73.566024,45.521629,POI3,25.0315
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-73.62673,45.52361,-73.566024,45.521629,POI3,4.735989
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.51030,53.53660,-113.485734,53.546167,POI2,1.9413779
-113.58200,53.53140,-113.485734,53.546167,POI2,6.571897
-73.55361,45.60360,-73.566024,45.521629,POI3,9.16873
-113.41610,53.58422,-113.485734,53.546167,POI2,6.2510405
-73.60037,45.53422,-73.566024,45.521629,POI3,3.0206394
-113.43849,53.36358,-113.485734,53.546167,POI2,20.54876
-73.54480,45.60890,-73.566024,45.521629,POI3,9.846832
-113.50510,53.57050,-113.485734,53.546167,POI2,2.993767
-113.37000,53.51050,-113.485734,53.546167,POI2,8.619352
-113.55260,53.58500,-113.485734,53.546167,POI2,6.1780477
-113.30004,53.54424,-113.485734,53.546167,POI2,12.274659
-113.60100,53.51410,-113.485734,53.546167,POI2,8.4142065
-113.41530,53.46650,-113.485734,53.546167,POI2,10.011648
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-113.58010,53.45670,-113.485734,53.546167,POI2,11.747693
-113.77500,53.44680,-113.485734,53.546167,POI2,22.102003
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.50039,53.49913,-113.485734,53.546167,POI2,5.320923
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.63600,53.46920,-113.485734,53.546167,POI2,13.118563
-73.58370,45.49340,-73.566024,45.521629,POI3,3.4289281
-73.57310,45.56950,-73.566024,45.521629,POI3,5.353138
-73.68156,45.53327,-73.566024,45.521629,POI3,9.095662
-113.27010,53.54090,-113.485734,53.546167,POI2,14.264162
-113.49900,53.48290,-113.485734,53.546167,POI2,7.091665
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-113.59428,53.54813,-113.485734,53.546167,POI2,7.176957
-73.54480,45.60890,-73.566024,45.521629,POI3,9.846832
-73.58370,45.49340,-73.566024,45.521629,POI3,3.4289281
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-113.60100,53.51410,-113.485734,53.546167,POI2,8.4142065
-113.40559,53.35874,-113.485734,53.546167,POI2,21.512705
-73.49220,45.45710,-73.566024,45.521629,POI3,9.200823
-113.43071,53.40541,-113.485734,53.546167,POI2,16.07453
-113.43849,53.36369,-113.485734,53.546167,POI2,20.536667
-113.53742,53.43980,-113.485734,53.546167,POI2,12.315631
-73.55560,45.53080,-73.566024,45.521629,POI3,1.3039972
-113.53369,53.61245,-113.485734,53.546167,POI2,8.024049
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.58850,53.62990,-113.485734,53.546167,POI2,11.523045
-113.46883,53.55781,-113.485734,53.546167,POI2,1.710237
-113.50035,53.49913,-113.485734,53.546167,POI2,5.3204417
-113.52209,53.54180,-113.485734,53.546167,POI2,2.4514952
-73.57310,45.56950,-73.566024,45.521629,POI3,5.353138
-113.61312,53.57080,-113.485734,53.546167,POI2,8.851238
-73.58370,45.49340,-73.566024,45.521629,POI3,3.4289281
-113.60100,53.51410,-113.485734,53.546167,POI2,8.4142065
-72.95635,45.63921,-73.566024,45.521629,POI3,49.23226
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.59434,53.54799,-113.485734,53.546167,POI2,7.1804757
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.55260,53.58500,-113.485734,53.546167,POI2,6.1780477
-113.47300,53.57100,-113.485734,53.546167,POI2,2.887463
-113.48717,53.60750,-113.485734,53.546167,POI2,6.8227186
-73.76687,45.54228,-73.566024,45.521629,POI3,15.817144
-73.65234,45.49768,-73.566024,45.521629,POI3,7.2363625
-113.44132,53.50982,-113.485734,53.546167,POI2,4.9968295
-113.57045,53.55639,-113.485734,53.546167,POI2,5.712518
-113.59419,53.54808,-113.485734,53.546167,POI2,7.170849
-113.57850,53.41790,-113.485734,53.546167,POI2,15.532303
-113.48300,53.47390,-113.485734,53.546167,POI2,8.04028
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.40506,53.35880,-113.485734,53.546167,POI2,21.514929
-113.55200,53.26680,-113.485734,53.546167,POI2,31.383064
-113.55200,53.51780,-113.485734,53.546167,POI2,5.3989515
-73.57650,45.49900,-73.566024,45.521629,POI3,2.6461656
-113.54698,53.57745,-113.485734,53.546167,POI2,5.3366446
-74.04100,45.38380,-73.566024,45.521629,POI3,40.106785
-113.41780,53.41541,-113.485734,53.546167,POI2,15.223351
-113.59500,53.42490,-113.485734,53.546167,POI2,15.304823
-113.45300,53.50460,-113.485734,53.546167,POI2,5.1050477
-113.57500,53.49960,-113.485734,53.546167,POI2,7.8531575
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.53914,53.57726,-113.485734,53.546167,POI2,4.9406414
-113.43615,53.44144,-113.485734,53.546167,POI2,12.102028
-73.76687,45.54228,-73.566024,45.521629,POI3,15.817144
-113.45300,53.50460,-113.485734,53.546167,POI2,5.1050477
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.43700,53.51620,-113.485734,53.546167,POI2,4.635889
-73.75100,45.44310,-73.566024,45.521629,POI3,16.863998
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.58200,53.53140,-113.485734,53.546167,POI2,6.571897
-113.51700,53.41040,-113.485734,53.546167,POI2,15.242508
-113.39647,53.47344,-113.485734,53.546167,POI2,10.015085
-113.52635,53.41249,-113.485734,53.546167,POI2,15.1099825
-113.39209,53.46043,-113.485734,53.546167,POI2,11.372135
-113.53200,53.55160,-113.485734,53.546167,POI2,3.1166706
-113.58010,53.45670,-113.485734,53.546167,POI2,11.747693
-73.54920,45.36680,-73.566024,45.521629,POI3,17.271578
-73.56590,45.36680,-73.566024,45.521629,POI3,17.221607
-113.47631,53.60950,-113.485734,53.546167,POI2,7.0719576
-113.44520,53.44217,-113.485734,53.546167,POI2,11.874457
-113.40506,53.35880,-113.485734,53.546167,POI2,21.514929
-113.41450,53.45930,-113.485734,53.546167,POI2,10.750233
-73.46130,45.51890,-73.566024,45.521629,POI3,8.167198
-113.41450,53.45930,-113.485734,53.546167,POI2,10.750233
-113.41603,53.58430,-113.485734,53.546167,POI2,6.2604666
-113.58010,53.45670,-113.485734,53.546167,POI2,11.747693
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-113.58914,53.44074,-113.485734,53.546167,POI2,13.577003
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.59428,53.54813,-113.485734,53.546167,POI2,7.176957
-113.39447,53.58562,-113.485734,53.546167,POI2,7.4568305
-113.44506,53.44244,-113.485734,53.546167,POI2,11.847302
-73.68476,45.50376,-73.566024,45.521629,POI3,9.46583
-73.84140,45.63780,-73.566024,45.521629,POI3,25.0315
-73.68475,45.50381,-73.566024,45.521629,POI3,9.463897
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-73.75100,45.44310,-73.566024,45.521629,POI3,16.863998
-73.62080,45.54050,-73.566024,45.521629,POI3,4.756309
-73.56590,45.36680,-73.566024,45.521629,POI3,17.221607
-113.58351,53.53812,-113.485734,53.546167,POI2,6.5243154
-73.69350,45.57420,-73.566024,45.521629,POI3,11.523638
-73.70970,45.53120,-73.566024,45.521629,POI3,11.246513
-113.51700,53.41040,-113.485734,53.546167,POI2,15.242508
-113.44653,53.58879,-113.485734,53.546167,POI2,5.402136
-73.56200,45.50200,-73.566024,45.521629,POI3,2.2057447
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.41780,53.41540,-113.485734,53.546167,POI2,15.224413
-73.57890,45.51720,-73.566024,45.521629,POI3,1.1178949
-113.54900,53.26170,-113.485734,53.546167,POI2,31.918127
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-73.50230,45.65220,-73.566024,45.521629,POI3,15.347122
-113.31670,53.51670,-113.485734,53.546167,POI2,11.646068
-73.67440,45.53360,-73.566024,45.521629,POI3,8.549394
-73.43250,45.68340,-73.566024,45.521629,POI3,20.778461
-113.64252,53.42205,-113.485734,53.546167,POI2,17.270712
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-73.68473,45.50387,-73.566024,45.521629,POI3,9.460973
-113.46100,53.45010,-113.485734,53.546167,POI2,10.810109
-73.20390,45.58460,-73.566024,45.521629,POI3,29.061924
-113.25120,53.52800,-113.485734,53.546167,POI2,15.634797
-113.44524,53.44220,-113.485734,53.546167,POI2,11.870608
-73.56434,45.51351,-73.566024,45.521629,POI3,0.9125625
-113.41450,53.45930,-113.485734,53.546167,POI2,10.750233
-113.54900,53.26170,-113.485734,53.546167,POI2,31.918127
-73.75270,45.50080,-73.566024,45.521629,POI3,14.734025
-74.08840,45.71160,-73.566024,45.521629,POI3,45.80588
-113.26161,53.55079,-113.485734,53.546167,POI2,14.820457
-113.51700,53.41040,-113.485734,53.546167,POI2,15.242508
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-113.54100,53.61340,-113.485734,53.546167,POI2,8.321356
-113.55100,53.56360,-113.485734,53.546167,POI2,4.7284236
-73.84700,45.46300,-73.566024,45.521629,POI3,22.858404
-73.59221,45.49550,-73.566024,45.521629,POI3,3.551511
-113.43615,53.44144,-113.485734,53.546167,POI2,12.102028
-73.56200,45.50200,-73.566024,45.521629,POI3,2.2057447
-113.43615,53.44144,-113.485734,53.546167,POI2,12.102028
-113.25120,53.52800,-113.485734,53.546167,POI2,15.634797
-73.68476,45.50376,-73.566024,45.521629,POI3,9.46583
-113.44529,53.44225,-113.485734,53.546167,POI2,11.864444
-113.28300,53.53980,-113.485734,53.546167,POI2,13.418389
-113.44520,53.44217,-113.485734,53.546167,POI2,11.874457
-73.57639,45.56325,-73.566024,45.521629,POI3,4.699401
-113.60100,53.51410,-113.485734,53.546167,POI2,8.4142065
-113.65460,53.45930,-113.485734,53.546167,POI2,14.770478
-113.42408,53.57710,-113.485734,53.546167,POI2,5.331919
-73.68475,45.50381,-73.566024,45.521629,POI3,9.463897
-73.56200,45.50200,-73.566024,45.521629,POI3,2.2057447
-113.33181,53.52282,-113.485734,53.546167,POI2,10.50178
-113.44628,53.51441,-113.485734,53.546167,POI2,4.3910766
-113.41780,53.41540,-113.485734,53.546167,POI2,15.224413
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-113.39447,53.58562,-113.485734,53.546167,POI2,7.4568305
-113.51200,53.42260,-113.485734,53.546167,POI2,13.853845
-113.32530,53.50020,-113.485734,53.546167,POI2,11.776632
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.31670,53.51670,-113.485734,53.546167,POI2,11.646068
-113.53200,53.55160,-113.485734,53.546167,POI2,3.1166706
-113.45903,53.56078,-113.485734,53.546167,POI2,2.399085
-113.46499,53.51674,-113.485734,53.546167,POI2,3.5488653
